Image,Labels
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\284.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\285.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\286.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\287.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\288.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\289.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\290.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\291.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\292.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\293.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\294.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\295.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\296.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\297.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\298.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\299.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\300.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\301.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\302.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\303.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\304.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\305.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\306.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\307.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\308.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\309.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\310.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\311.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\312.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\313.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\314.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\315.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\316.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\317.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\318.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\319.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\320.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\321.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\322.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\323.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\324.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\325.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\326.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\327.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\328.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\329.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\330.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\331.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\332.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\333.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\334.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\335.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\336.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\337.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\338.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\339.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\340.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\341.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\342.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\343.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\344.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\345.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\346.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\347.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\348.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\349.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\350.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\351.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\352.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\353.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\354.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\355.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\001.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\002.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\003.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\004.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\005.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\006.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\007.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\008.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\009.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\010.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\011.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\012.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\013.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\014.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\015.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\016.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\017.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\018.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\019.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\020.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\021.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\022.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\023.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\024.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\025.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\026.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\027.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\028.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\029.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\030.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\031.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\032.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\033.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\034.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\035.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\036.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\037.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\038.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\039.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\040.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\041.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\042.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\043.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\044.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\045.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\046.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\047.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\048.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\049.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\050.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\051.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\052.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\053.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\054.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\055.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\056.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\057.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\058.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\059.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\060.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\061.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\062.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\063.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\064.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\065.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\066.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\067.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\068.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\069.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\070.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\071.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\072.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\073.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\074.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\075.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\076.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\077.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\078.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\079.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\080.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\081.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\082.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\083.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\084.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\085.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\086.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\087.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\088.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\089.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\090.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\091.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\092.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\093.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\094.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\095.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\096.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\097.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\098.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\099.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\100.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\101.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\102.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\103.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\104.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\105.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\106.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\107.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\108.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\109.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\110.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\111.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\112.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\113.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\114.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\115.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\116.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\117.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\118.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\119.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\120.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\121.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\122.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\123.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\124.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\125.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\126.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\127.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\128.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\129.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\130.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\131.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\132.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\133.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\134.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\135.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\136.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\137.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\138.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\139.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\140.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\141.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\142.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\143.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\144.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\145.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\146.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\147.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\148.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\149.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\150.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\151.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\152.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\153.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\154.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\155.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\156.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\157.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\158.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\159.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\160.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\161.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\162.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\163.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\164.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\165.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\166.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\167.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\168.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\169.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\170.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\171.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\172.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\173.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\174.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\175.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\176.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\177.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\178.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\179.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\180.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\181.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\182.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\183.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\184.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\185.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\186.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\187.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\188.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\189.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\190.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\191.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\192.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\193.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\194.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\195.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\196.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\197.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\198.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\199.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\200.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\201.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\202.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\203.jpg,momos
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\momos\204.jpg,momos
